Date,portfolio_value,daily_returns,portfolio_value_after_tc_5bps,portfolio_value_after_tc_10bps,portfolio_value_after_tc_20bps,portfolio_value_after_tc_50bps
2025-02-12,1.110527853325966,0.0012603792288954363,1.1078978244986621,1.1052733135086765,1.1000408046671684,1.084474659364688
2025-02-13,1.1109491003624556,0.00037932145081098767,1.1083180739088014,1.1056925673854994,1.1004580737411462,1.0848860238658458
2025-02-14,1.103138069628108,-0.0070309528418531775,1.1005255417973752,1.0979184950866243,1.0927208049202355,1.0772582413932592
2025-02-17,1.107964431241607,0.004375120165262869,1.10534047328768,1.102722020434293,1.0975015897488445,1.0819713756483749
2025-02-18,1.1061276415765755,-0.0016578056237537275,1.1035080336349012,1.1008939216673799,1.0956821454412797,1.0801776774170841
2025-02-19,1.1047447437307387,-0.0012502154307126867,1.102128410863335,1.0995175670989334,1.0943123067158926,1.0788272226168658
2025-02-20,1.1044085036087552,-0.00030436001066458385,1.1017929670484512,1.0991829179204853,1.0939792418105507,1.0784988707518852
2025-02-21,1.1007737521475103,-0.0032911295497707327,1.0981668236568685,1.0955653645387138,1.090378814400992,1.074949391248959
2025-02-24,1.090898614235889,-0.008971087739288675,1.0883150727294666,1.0857369515293118,1.080596930387939,1.0653059259447697
2025-02-25,1.089445069513441,-0.0013324287917132471,1.086864970392106,1.0842902843548665,1.0791571119256533,1.0638864816570581
2025-02-27,1.084833362220325,-0.004233079227368153,1.0822641848629855,1.0797003976757271,1.0745889543720943,1.0593829658912777
2025-02-28,1.0581346854901952,-0.02461085514137007,1.0553772471868572,1.052626257914432,1.0471435729997984,1.0308489093187274
2025-03-03,1.0594258592705479,0.001220235758318866,1.0566650562423912,1.0539107101144853,1.0484213350316662,1.0321067880193022
2025-03-04,1.0548695124870848,-0.004300769840185126,1.0521205830373264,1.0493780827181767,1.043912316174156,1.0276679342735386
2025-03-05,1.0715619167195376,0.015824141313077522,1.0687694878217062,1.0659835897899552,1.0604313321837577,1.0439298968884017
2025-03-06,1.0826184552411369,0.010318151801668618,1.0797972136380423,1.0769825702874958,1.0713730236444754,1.0547013240347962
2025-03-07,1.081996783512029,-0.0005742297538881003,1.0791771619498054,1.0763641348512178,1.070757809376786,1.0540956831530706
2025-03-10,1.0771443092977537,-0.004484739962465234,1.0743373330050294,1.071536921601486,1.065955739038952,1.0493683381185712
2025-03-11,1.0737364807645753,-0.003163762277498483,1.0709383850775602,1.0681468335099769,1.0625833084822975,1.0460483861552305
2025-03-12,1.068998451418461,-0.004412655647818342,1.0662127027641821,1.0634334693523895,1.0578944942448452,1.0414325348361715
2025-03-13,1.0643501230164552,-0.00434830227849059,1.0615764876393974,1.0588093391745814,1.0532944492051177,1.036904071372049
2025-03-17,1.0694551104169971,0.004796342190551028,1.0666681717355588,1.0638877510798133,1.0583464098109137,1.041877418117125
2025-03-18,1.0694551104169971,0.0,1.0666681717355588,1.0638877510798133,1.0583464098109137,1.041877418117125
2025-03-19,1.0896546088373495,0.01888765430507533,1.0868150314215268,1.0839820951416133,1.0783360909344397,1.0615560386187854
2025-03-20,1.1029334513053237,0.012186285782925799,1.1000592699876086,1.0971918107365837,1.0914770027086098,1.0744924638799844
2025-03-21,1.1111087835615971,0.0074123531629202155,1.108213297796901,1.1053245839252268,1.0995674157218915,1.0824569814931597
2025-03-24,1.1238978508765958,0.011510184694971004,1.1209690375359664,1.1180470740340984,1.1122236397614225,1.094916261274507
2025-03-25,1.1214848206533108,-0.0021470191631765,1.118562295531049,1.1156466055408136,1.109835674293117,1.0925654550794768
2025-03-26,1.1139342311810516,-0.006732672019457708,1.1110313824619065,1.1081353228560862,1.1023635147026078,1.0852095702106368
2025-03-27,1.120274981829677,0.005692212763676929,1.1173556094780022,1.1144430648847286,1.1086384023712097,1.0913868139774547
2025-03-28,1.1168789389771843,-0.0030314368414674497,1.11396841651841,1.1110647011201191,1.1052776350743958,1.088078343781271
2025-04-01,1.1067397391128715,-0.009078154767246271,1.1038556388274314,1.1009782838069266,1.0952437536424142,1.0782006001775353
2025-04-02,1.1159740002900018,0.008343660980794088,1.113065836049546,1.1101644733542277,1.1043820962141395,1.087196740454706
2025-04-03,1.1149208898761829,-0.0009436693090926207,1.1120154699810665,1.1091168452126783,1.1033399247244309,1.0861707862577932
2025-04-04,1.094958179168194,-0.017905046796823254,1.0921047809522637,1.0892580561960004,1.0835845717394361,1.0667228475005053
2025-04-07,1.0632160828902935,-0.028989322954794394,1.0604454027567634,1.0576812026238231,1.052172188640449,1.0357992743710551
2025-04-08,1.0825365571225798,0.018171728723068936,1.0797155289412852,1.0769010985133924,1.071291976222381,1.0546215377964776
2025-04-09,1.0792865661205362,-0.0030021997692919467,1.076474007229397,1.0736680262838851,1.0680757436985213,1.051455353259014
2025-04-11,1.0989305123996327,0.01820086239904395,1.0960667625111262,1.0932097102925316,1.0875156433413349,1.0705927474624197
2025-04-15,1.1202147845301653,0.019368169224873055,1.1172955690492004,1.1143831809597518,1.1085788303562665,1.091328168966194
2025-04-16,1.1269296541851481,0.005994269802285457,1.1239929401389792,1.121063094409553,1.115223950962524,1.0978698844538113
2025-04-17,1.1409051507592427,0.012401392156283109,1.1379320173705367,1.1349658374752625,1.1290542805204895,1.1114849994274967
2025-04-21,1.1537970203962666,0.011299685717471641,1.1507902915346717,1.1477905947387996,1.1418122390483372,1.1240444306007111
2025-04-22,1.1519048584286735,-0.001639943537853239,1.148903060432645,1.1459082829701495,1.1399397314454685,1.1222010612004878
2025-04-23,1.1629578560640912,0.00959540847018836,1.1599272545901465,1.1569037410146203,1.1508779188000846,1.1329690387683853
2025-04-24,1.1620100682731611,-0.0008149803417105694,1.158981936679841,1.1559608872084417,1.1499399759205535,1.1320456912740222
2025-04-25,1.152558964948728,-0.008133409152364823,1.1495554623886233,1.1465589843486446,1.140587043595731,1.122838300487719
2025-04-28,1.1639580505000273,0.00989024067137989,1.1609248425767462,1.1578987286477858,1.1518677239635504,1.1339434415145855
2025-04-29,1.163072005316952,-0.0007612346361576261,1.160041106376601,1.157017296030376,1.1509908823557973,1.1330802444914607
2025-04-30,1.1634633699303005,0.0003364921617572403,1.160185450520001,1.1569159045594097,1.1504018562142655,1.1310586848836819
2025-05-02,1.1571871055253047,-0.005394466699344291,1.153926868742107,1.1506749602383228,1.1441960517100538,1.1249572264730727
2025-05-05,1.1656888209475083,0.007346880536094558,1.162404631594145,1.1591288317070692,1.1526023234118388,1.1332221528241866
2025-05-06,1.1632388803101843,-0.0021017106738079327,1.15996159337264,1.1566926782691516,1.150179886806068,1.1308404477298009
2025-05-07,1.1633746226595807,0.0001166934425027577,1.1600969532841414,1.1568276567196967,1.1503141052565569,1.1309724093945674
2025-05-08,1.153864946170551,-0.008174216889216379,1.1506140691754778,1.147371496550226,1.140911188269465,1.121727595624457
2025-05-09,1.1436367599427362,-0.00886428369434411,1.1404146996436029,1.1372008701020004,1.130797827826593,1.111784283989067
2025-05-12,1.1807602996369975,0.032460953507755574,1.1774336481882945,1.1741154946753611,1.1675046035423426,1.1478738619422897
2025-05-13,1.1667177229402532,-0.011892825919927463,1.1634306347781262,1.160151943487297,1.1536196745316996,1.134222397924175
2025-05-14,1.1708055271545046,0.0035036788538274077,1.167506922091093,1.1642167433189203,1.1576615873907161,1.138196348955319
2025-05-15,1.1897405360040425,0.01617263363588406,1.1863885838094312,1.1830451941813789,1.1763840241179222,1.1566039815126745
2025-05-16,1.1897353023628923,-4.398976912844965e-06,1.1863833649134412,1.183039989992883,1.176378849231759,1.1565988936384626
2025-05-19,1.189301847311923,-0.00036432898150395854,1.1859511310704287,1.1826089742382502,1.1759502603237557,1.1561775111415344
2025-05-20,1.1747513226723527,-0.01223450940773163,1.171441600800238,1.1681403336172647,1.1615630858008006,1.1420322465044657
2025-05-21,1.1807349356834895,0.005093514598072613,1.1774083556947037,1.1740902734591419,1.167479524334909,1.1478492044235058
2025-05-22,1.1711318375746165,-0.008133153190147735,1.1678323131704786,1.164541217406036,1.1579842345171325,1.1385135710047405
2025-05-23,1.1837474702328048,0.010772171205177816,1.1804124027868896,1.1770858547754206,1.1704582389442477,1.150777834111022
2025-05-26,1.193133083100397,0.007928728976076549,1.189771572808586,1.1864186494995077,1.1797384850986525,1.159902039669364
2025-05-27,1.1867506746613294,-0.005349284609963756,1.1834071460447888,1.1800721584767662,1.1734277281765324,1.1536973935394959
2025-05-28,1.1799565312647156,-0.005724996447592279,1.1766321443376273,1.173316249561584,1.1667098586012155,1.1470924800598854
2025-05-29,1.1842058679457634,0.003601265443645918,1.1808695090189132,1.1775416728255987,1.1709114904977567,1.1512234645689914
2025-05-30,1.1757963730442769,-0.007101379185085799,1.1724837068672636,1.1691795029006236,1.1625964040115584,1.1430481902203184
2025-06-02,1.1749448137588603,-0.0007242404424260274,1.1716345467486653,1.1683327358201674,1.161754404677554,1.1422203484933193
2025-06-03,1.1669116909833708,-0.006837021348934713,1.1636240563393947,1.1603448199627053,1.1538114650105544,1.134410963585482
2025-06-04,1.1692482737518761,0.002002364691827019,1.165954056064369,1.1626682534605433,1.1561218163491167,1.1366824680449878
2025-06-05,1.1728913850926732,0.003115772263752925,1.1695869033730648,1.1662908629566218,1.1597240286380168,1.140224111751616
2025-06-06,1.1852140212851126,0.010506204026271115,1.1818748220063573,1.17854415271682,1.1719083258970573,1.1522035389053522
2025-06-09,1.1911719973653938,0.005026920010464453,1.1878160121989645,1.1844685999013278,1.177799415310939,1.157995573931204
2025-06-10,1.1934070665753969,0.0018763614448178423,1.1900447843677924,1.1866910911147797,1.1800093927235575,1.160168392179398
2025-06-11,1.1938059930916884,0.00033427530929275306,1.1904425869561592,1.1870877726462974,1.1804038407282784,1.1605562078275256
2025-06-12,1.1814207014963178,-0.010374626754298233,1.1780921894440677,1.174772180080501,1.1681575914613826,1.1485158703439315
2025-06-13,1.1743339023940849,-0.005998539803185432,1.1710253565538655,1.1677252623986127,1.1611503516526083,1.141626452181083
2025-06-16,1.1855627164015217,0.0095618579899166,1.1822225347158248,1.1788908855289064,1.1722531064200525,1.152542522194371
2025-06-17,1.1794258293656261,-0.005176349551985315,1.1761029376279017,1.1727885342217597,1.166185114577821,1.146576559225966
2025-06-18,1.177537835218331,-0.0016007739531282983,1.1742202626791496,1.1709111648836499,1.1643183158218793,1.1447411493346897
2025-06-19,1.1767968505475974,-0.0006292661251059428,1.1734813656444325,1.1701743501520798,1.1635856497468924,1.144020802507398
2025-06-20,1.1894180660460056,0.010725058868516824,1.1860670223720762,1.1827245389438896,1.176065174338989,1.1562904929610982
2025-06-23,1.1842946919151716,-0.00430746284850525,1.1809580827373716,1.1776299969323731,1.170999317293103,1.151309814620588
2025-06-24,1.1873244372638652,0.002558269803433877,1.1839792921395593,1.1806426921931434,1.1739950494863753,1.1542551757537292
2025-06-25,1.1968386450400297,0.008013149125515762,1.1934666947689965,1.1901033581496374,1.183402446890527,1.1635043946059427
2025-06-26,1.208395075775829,0.00965579678070383,1.2049905666382243,1.2015947543239633,1.1948291404274896,1.174738956593713
2025-06-27,1.2137385046973943,0.004421922125207756,1.2103189410855086,1.2069081127536418,1.2001125818393887,1.1799335607772181
2025-06-30,1.2098097576157831,-0.003236897458889443,1.2061122835102356,1.2024251451680865,1.195081770991211,1.1732969931461465
